Soil Type,Rainfall (mm),Temperature (°C),Humidity (%),pH Level,Nitrogen (N),Phosphorus (P),Potassium (K),Irrigation Type,Farm Size (hectares),Season,Altitude (m),Region,Sunlight Hours,Water Availability (liters),Recommended Crop
Clay,,18.80466469624365,42.48135068451674,7.053183713992819,89.33044937881228,77.79094067485369,88.77515246716881,Sprinkler,12.947664136331248,Winter,1441.187413824689,West,8.086030448813467,4980.2110099169895,Tomato
Loam,1121.7786752861912,37.95261158298449,35.40779281333272,7.899535348286468,43.28399210571723,38.23633310616279,4.058571213469508,Drip,13.264040728860165,Rainy,693.7201924737425,South,10.57713286737823,4751.2678609302475,Tomato
Clay,1332.2598608699113,21.91045123711575,44.53643740003133,5.280653648842397,53.554247309779825,44.31273453229145,91.37274940064593,Sprinkler,19.104831340594863,Winter,1144.8862525823124,North,9.647827005588976,1017.1270313444145,Maize
Clay,1128.3130117721562,12.612783003873144,46.07732916316856,6.668936072065936,47.698339261765376,37.619046876962216,83.29941385530005,Sprinkler,15.615638106314272,Summer,1138.6765029929365,South,6.615507361986125,4541.755057449223,Soybean
Sandy,1242.2465079907295,28.511995483534037,24.809957440677266,7.205325944015822,38.920861862343884,36.734051527728,29.757071644081545,Flood,16.17088536949702,Summer,435.0390679647,East,11.113419149855465,1265.963180699066,Sugarcane
Sandy,641.2852503056479,13.415151804298041,44.43586588241149,7.900285171414012,88.74245353703603,52.594657690145944,78.92906546771047,Flood,10.866214605848922,Rainy,879.2110495890115,North,9.608205761940399,4812.18634463938,Wheat
Sandy,1259.2726478704658,20.35669428405076,52.49669638174574,7.7421434601724375,89.39335106699905,80.87994445011508,3.121356033874756,Flood,4.1422257396662285,Summer,1346.7391953120398,West,11.765133460708679,2127.302716398739,Wheat
Clay,304.1493003000777,25.222358161534267,70.59164265671632,5.969742373996898,33.581636464153455,36.176831192256586,96.68655502933936,Flood,8.798485631507857,Rainy,739.0366932125767,North,10.021112804467245,2528.139321645084,Barley
Loam,1363.261652878686,36.22667574055527,65.97106393051256,8.293080593457216,61.5069754014698,52.42547205377367,52.65949425897893,Drip,11.215046683480498,Summer,1420.4203856466918,North,7.051049182225086,1366.5528207029115,Tomato
Sandy,911.8700889998571,24.80639741020356,69.6135958660408,5.435210445008046,92.69075621458641,67.07273254426008,30.328102606544526,Flood,13.72917540841739,Rainy,360.9644325200343,North,8.842700173846934,1449.0910333156385,Wheat
Sandy,1262.4871009512417,31.06776298094993,20.585457731379996,8.062967665174032,96.20584989413516,26.9439446303655,36.25832125946771,Drip,12.35032768072258,Summer,157.53070337234456,South,9.890985585283225,3906.9622609172784,Rice
Clay,788.0137698737902,39.78450516997211,35.23671797063752,,50.895904042204755,27.752280490239258,6.640535346049736,Flood,8.18256766388625,Summer,1342.6081160598865,South,6.169588206299866,4777.3289429931665,Cotton
Sandy,1036.6510037554824,13.944673596939449,66.31790018798995,5.62003733127919,45.28248052843268,93.34131270234548,98.93495140420391,Flood,5.673605586418908,Winter,1279.1377370452142,East,6.089461584928848,3442.993979817238,Tomato
Loam,,18.241945765585584,53.8792557725823,7.5272312247132485,27.869431592852578,72.35345733310886,3.9291945150692453,Sprinkler,3.78050144247182,Winter,1489.2553201040748,East,6.776418003591408,3863.400062107244,Maize
Loam,1151.0663782819315,21.837282267929393,20.371943296784217,5.140999315722994,95.887187319041,57.71866762233089,65.49071231478591,Drip,14.029985032309193,Winter,1035.1205577630178,East,7.509986610272825,4047.878978388614,Tomato
Sandy,306.11897663976646,22.65484535616494,76.31462497022756,6.418979887987042,14.281430447286736,64.7720054420612,44.273592770645834,Sprinkler,13.085274149093458,Winter,1408.1974936673669,East,8.577294741124053,2051.257098211767,Wheat
Sandy,278.4577091877329,22.33063225796637,74.09667013032362,6.806991547191859,57.9829576047725,2.9299443103418366,94.89162181887151,Flood,13.90376308227723,Winter,1249.0760863719606,North,8.92464284255873,1180.9185236808596,Potato
Clay,521.2342042131904,37.22833007669665,58.38934140954939,7.032258290683719,28.255026751863888,61.81029655616969,24.599974030679515,Drip,7.7642853296545,Winter,1274.418183024126,South,6.828165653627381,1007.4909756766743,Rice
Loam,407.40808414714485,31.420979334005693,24.65243280433905,8.275780368869958,27.90082903477966,50.95088732242019,53.20868239380113,Flood,5.616952540129528,Rainy,875.255277158689,South,10.040349474694985,2402.5971318160746,Rice
Loam,1333.3186365698623,28.237156422721114,73.65605346728093,7.352877405529681,40.496858737618844,54.574967977943565,48.2356208582753,Sprinkler,15.314565909278045,Rainy,604.4286669792307,South,9.576828370179209,1965.8569127968644,Sugarcane
Sandy,484.9781835654576,19.281181535883462,60.859951141195474,6.68447282926733,99.87929358156545,35.94238268308171,70.28664440501014,Drip,15.586124203579015,Winter,1405.1092051877586,South,7.766784593046961,1249.2709001967426,Maize
Clay,1468.6248325648708,34.71371152663884,74.73719840105714,7.833862626930612,5.4966306839822066,8.14738977129419,6.801023195242051,Sprinkler,9.384519292353392,Rainy,676.5699046430469,East,6.081959300611752,1718.113169974667,Sugarcane
Loam,637.9645293024389,38.65181534454967,72.62228946770884,8.326864873340432,57.85418182035315,19.33392336120522,19.378913002335484,Flood,12.432129652962821,Winter,831.2880825120201,North,6.4658874921197445,1497.995593071791,Soybean
Loam,436.7532903953091,34.6359484765068,76.21014503704859,5.077231520388018,8.257215803527718,95.07447132126717,21.456482009284983,Flood,7.783633452518954,Rainy,696.8657453315222,South,8.350168653065037,4659.513522469481,Cotton
Clay,1226.608059285223,10.046953155744188,56.26056464832374,8.438824452896135,15.452082999051896,40.8699562270934,73.81507548416897,Flood,14.18797040233623,Summer,868.9865552422858,West,6.9238461069941035,1561.0688538366758,Barley
Clay,1056.3201081511388,29.09204110550221,29.82271627354605,5.3014624867228815,499.39646790782723,46.66831558308642,18.913869632674007,Drip,16.79657113463349,Rainy,732.2323645388744,North,8.260917636887825,3150.5938559507167,Rice
Loam,847.6544313890806,11.534061443263022,66.98102313657822,7.850353727440664,51.04601313464413,5.270978985343899,57.349176389097664,Sprinkler,13.920548908045165,Rainy,119.55295994024002,West,9.76909562706213,3372.4238204486583,Maize
Loam,921.9726162189206,17.728216610011657,63.43316495363794,5.981171633929944,25.8792408364524,3.756622954398059,21.52438205009537,Sprinkler,10.495361223519161,Rainy,1328.969869711163,North,9.283424567275702,3173.957830834535,Maize
Clay,1134.9623117539431,11.785741010433151,71.9577231039361,5.462628802138551,31.645713087441617,71.71814470467577,86.16249500839784,Flood,9.443830210101222,Summer,694.3710374278662,North,7.387055298824365,1396.2257368639519,Barley
Loam,496.99116373068836,28.11386358848163,31.89167042355147,6.539494738998422,8.696702025593305,53.80946641211113,94.21854544896385,Sprinkler,13.025233194027013,Winter,903.9682903356556,North,8.062934947552515,2275.1934470022047,Barley
Sandy,1495.2340908737644,30.597697404778202,33.648263993020244,,30.32197838442505,50.87059842162667,51.84929749422405,Drip,13.75631238622594,Rainy,251.8223139990812,West,9.684187190691905,1205.0813298526132,Sugarcane
Sandy,1467.231110790818,13.434629141977155,82.32866620535299,6.333331457582163,96.6558439380544,24.312453042266867,35.23088842091783,Flood,11.395224148728511,Rainy,54.912379574826744,South,11.165130168260692,2582.679656385264,Tomato
Clay,1045.423392251018,21.515166491349383,72.49844589164496,5.190978928989447,94.47073816724817,74.47507316299222,23.405777501749913,Flood,12.686374364594203,Summer,405.6706357832823,South,10.519280632433263,1754.395725086368,Soybean
Clay,459.4051862078887,23.687095268666262,83.57599420902261,7.098113988805508,33.4878290136985,16.82365791084919,4.978100152304377,Flood,2.3834793086433788,Winter,1071.6497465933578,West,9.320400161000489,3246.530133137519,Soybean
Clay,1084.2967151606786,21.071590652827496,73.11007248147445,8.158411466387362,57.08539362787616,18.993474366102003,26.85000761974954,Drip,19.059427564775373,Rainy,193.83206866367397,South,8.173757989898917,3771.233575396402,Wheat
Sandy,293.8579316729286,13.63075001455579,61.80087141932113,6.34125378081538,90.95953911109443,46.07121713482755,65.42357799453178,Flood,15.920074742774665,Summer,1367.8867885603784,East,8.190307665250833,3128.479440818826,Soybean
Loam,239.8482528675479,22.568433705624262,65.78929159195116,5.757164721707895,0.6183822640896675,28.62798621119409,53.36169313092108,Flood,7.791593459282285,Winter,361.78272556646766,South,11.276503861586377,2736.946786445583,Maize
Sandy,534.9877550645779,32.535341434252544,82.2389546758007,6.549020710764854,81.06835703375918,24.746298123314638,94.40412782809274,Flood,11.474845913595786,Winter,346.6607407230749,East,6.235461456243279,2549.3336834267698,Soybean
Loam,801.4098437611112,12.130229935997665,60.51647281583584,5.169269488670733,94.83695527889189,64.52376445533316,39.62772624917006,Flood,1.4228283376602162,Rainy,313.1865443511685,East,11.927895866521567,4366.767072388015,Soybean
Sandy,1328.7542570308947,12.405400422457102,64.26739270298711,7.871706545680961,9.132573433355706,65.09717452185446,69.38633423283946,Sprinkler,1.3039423729816777,Rainy,70.27348380847889,East,9.986252465109374,1877.4722602610802,Rice
Loam,1145.3197906962005,20.643138755079526,30.95337012025204,7.892192838325654,16.144768603292103,82.45170697999292,48.93227474751214,Flood,5.390567534683273,Rainy,1169.1179292934403,West,10.086826194434343,3936.873358115475,Wheat
Sandy,,38.25177134856775,53.17448540812719,7.058001622003699,96.07463027713554,41.77085669729759,51.25762159242117,Drip,13.949182026110154,Rainy,1318.8000703056248,South,6.227987023828453,4029.929298960476,Maize
Clay,753.141334782498,30.05717940168742,70.14779783706692,6.235860111284364,53.75401436403463,7.308509102615024,26.777431460411748,Flood,17.116881082100228,Summer,940.5359187934883,South,9.633175649347633,2676.8000290829377,Barley
Sandy,649.7154903110518,30.360098700176945,38.96598888214558,7.799241775560242,1.4196634471723701,27.366638492145768,45.49507768419997,Flood,11.404124659607042,Summer,322.8899734358003,West,8.908668360542682,2189.2023969025577,Sugarcane
Loam,682.3503918799836,20.857599725135948,34.157792636717446,6.941404586759285,25.763199876352914,98.00054631968169,47.07849970127073,Sprinkler,10.876588421855873,Rainy,463.65309556427565,West,6.634673441364402,2882.165944183901,Cotton
Sandy,1483.9444328568752,27.809823736256153,41.967876575709084,7.8907630799250565,44.99436742688596,59.62585752327021,70.66425217489339,Flood,8.345035908933585,Winter,740.0937111791968,South,7.667532064616155,1372.855703570794,Sugarcane
Sandy,252.14194883622724,10.303935520832301,36.90504395949834,7.2101057740405725,69.29089110247676,70.97370848010203,94.06399991861139,Sprinkler,3.651160141181413,Rainy,1433.8016298537862,West,11.341886737281907,1183.72012891636,Tomato
Sandy,1327.1409449591831,29.082881392286268,35.04388459254771,7.7454191562447905,73.31603781367996,0.7357829625414536,32.93212774825043,Drip,2.807904975868457,Winter,408.6594891357271,West,9.299930495195717,1446.4127978075671,Cotton
Clay,952.2780311441114,-50.0,49.739559000766086,7.09497047626216,99.54215129254561,51.820573218252086,4.2200468581298445,Sprinkler,15.333255343808837,Winter,1110.8865606838376,East,8.480499451043453,1748.5801258489046,Potato
Sandy,770.2000449464676,28.377204050344574,83.5486959718474,6.449493738754832,28.7511199383759,3.7528657531803122,49.62951255006397,Flood,18.586319250283225,Winter,687.1999237747344,West,6.436092935044866,3016.707281352172,Wheat
Clay,1142.8349585396775,36.210957803990354,55.49417527171028,8.35281050974148,53.82201018684752,56.9230212091448,54.446133214916856,Drip,9.436522719532325,Summer,481.8786551220316,East,10.284729164413834,4396.546544644489,Barley
Clay,832.6696238521137,31.719191663982816,33.15442665707261,6.893898387075957,53.332354785960504,92.07708496360753,16.844055113191526,Flood,13.359190344954945,Winter,711.0781086820649,North,10.217104940376196,1942.569327998748,Sugarcane
Sandy,,13.616752492110708,25.388016856661185,7.117813314891885,40.56452594472375,96.84191305004079,76.04646062760668,Sprinkler,18.331924192178352,Winter,153.24974043478716,East,9.68426164183538,4740.648042987112,Soybean
Sandy,1370.912423214636,37.073599218575254,68.73093015965478,5.7717067379516225,16.91618938424202,54.055267538892416,98.49291084414916,Drip,2.2572158422158184,Summer,1208.0966878490256,East,9.061575877323895,4819.631635740014,Wheat
Sandy,748.2372049354921,11.993315330673246,46.79591351054715,7.189777762995467,97.74565631838425,45.8204805252216,94.57747170084609,Drip,15.524388335821081,Winter,402.7877955753023,West,8.602706413244237,4835.61841938082,Soybean
Loam,559.876136405567,26.019024176432914,77.52816626097515,7.000626773190303,85.3317186666586,94.5017094248494,19.71060388236522,Sprinkler,12.527929245323715,Winter,1101.8475786298072,South,9.559626557927954,4350.250938705295,Wheat
Sandy,970.0554271713709,14.26411371380373,66.8772806240767,5.646934392814587,49.83330282942372,67.3609831996695,87.53632399007607,Sprinkler,12.173424987182296,Rainy,149.10513859988237,North,7.400372710370441,2455.3001631908824,Wheat
Clay,1386.0723493016983,10.351198321927122,75.73690153789579,5.208554840736003,60.32454226840298,6.489927953840946,70.44936364116847,Drip,6.2045383553906115,Winter,1434.8929064402448,North,11.647554385065886,1290.7356440104923,Tomato
Sandy,473.86084570736654,22.66102780382917,39.03622275929141,7.115257619001699,22.72610535596623,46.57255776674975,45.384656380691155,Drip,13.835920418164699,Winter,329.871728838263,North,9.532767175081378,3275.2749270659797,Rice
Loam,1009.8565586325276,18.851221229624688,68.46512457227408,7.672922942726122,54.37870703917469,24.02450184643039,54.0610994324729,Sprinkler,15.998556219005142,Winter,1329.9760105002667,South,7.867154666126259,3234.725775748935,Soybean
Sandy,1021.0282861202767,24.58001481392809,38.48433892856032,6.831904798227029,69.49701331214759,46.98043214486815,84.9600174982458,Flood,2.7007342164020947,Winter,1223.73615394238,North,8.698079105310944,4399.9030684383815,Soybean
Loam,1153.0469291398654,27.315996602036524,85.7347935615204,5.79370418861876,51.51670283865888,45.54655720063617,48.01349396383732,Drip,10.903667904129184,Winter,1453.3968899180531,North,10.834108733261354,4983.9642037844205,Soybean
Loam,371.03799066543775,11.31217216926842,64.5461997073362,7.3328269184256225,99.02851705849413,58.2144802814742,37.320736910512686,Sprinkler,2.4746710292544885,Summer,742.9414583713369,South,6.969696364381784,3032.6292262405905,Tomato
Sandy,1130.572454086715,13.69009885371237,42.71582601227395,5.280370043133608,61.13416562477262,35.677049034925126,49.32474930259858,Flood,17.51519337630407,Winter,1104.7260760766296,North,7.757013734761562,2380.816124159137,Sugarcane
Clay,1381.7422768653332,26.75927189351276,38.865830360459086,6.546417966806841,37.09737125921691,16.427044945592804,57.91298040350491,Drip,10.398916091798773,Winter,587.5304527047869,West,10.077048136419332,1743.606846225068,Maize
Loam,433.58804153131456,20.295020595179746,33.36486095501505,5.571783654394471,77.21520276158381,50.37194345899563,18.907765377834885,Drip,16.25533094058477,Summer,317.333945128556,West,7.892935238893344,1019.1992992694829,Soybean
Sandy,508.8063224010409,31.87520462648344,68.62486712256094,5.6456066787095915,17.046251158164203,83.0202884345762,90.09077302669907,Sprinkler,7.6776699344911785,Summer,692.4601027535008,East,10.755010091168796,3036.454769955517,Sugarcane
Sandy,1462.8136222541316,29.56874945775819,35.31009290985491,5.708028822053713,38.451581370626656,66.40122280676023,67.41869488296139,Flood,2.9390254229183457,Winter,290.3360723132596,East,6.782720923064165,3222.074666810383,Rice
